TransactionID,Date,Hour,TransactionType,Amount,CardType,Location,Num_Transactions_Day,Account_Age_Years,Failed_Attempts,Distance_From_Home_km,Is_Fraud
TXN000286,2024-11-30,5,International,256.41,Debit,International,3,5.65,0,84.49,0
TXN000287,2024-12-11,14,POS Payment,185.48,Credit,Domestic,2,4.76,0,44.12,0
TXN000288,2024-03-24,13,POS Payment,863.69,Credit,Domestic,2,12.93,0,146.1,0
TXN000289,2024-12-14,7,Online Purchase,304.5,Debit,Domestic,3,0.28,0,69.89,0
TXN000290,2024-12-15,19,POS Payment,82.36,Debit,Domestic,4,10.77,0,29.86,0
TXN000291,2024-04-17,11,POS Payment,611.09,Debit,International,5,6.32,0,75.41,0
TXN000292,2024-01-08,3,Online Purchase,97.05,Credit,Domestic,2,10.79,1,31.54,0
TXN000293,2024-06-03,20,International,126.15,Debit,Domestic,4,7.66,1,20.04,0
TXN000294,2024-06-27,5,Online Purchase,36.93,Credit,Domestic,4,1.35,0,2.41,0
TXN000295,2024-08-18,10,Online Purchase,585.56,Credit,Domestic,4,14.73,2,100.36,0
TXN000296,2024-12-21,22,ATM Withdrawal,94.26,Credit,Domestic,3,1.38,0,27.15,0
TXN000297,2024-04-23,21,Bank Transfer,84.91,Credit,Domestic,2,2.46,2,57.79,0
TXN000298,2024-11-20,6,Bank Transfer,642.25,Debit,Domestic,2,6.36,0,8.31,0
TXN000299,2024-02-07,3,Online Purchase,419.37,Credit,Domestic,2,14.17,0,88.29,0
TXN000300,2024-10-21,14,International,48.02,Debit,Domestic,0,4.47,1,86.92,1
TXN000301,2024-06-23,0,Online Purchase,376.69,Debit,International,1,8.57,0,32.9,0
TXN000302,2024-10-10,8,Online Purchase,620.56,Debit,Domestic,0,7.87,0,55.76,0
TXN000303,2024-02-25,22,Online Purchase,30.44,Credit,Domestic,7,5.02,0,36.85,0
TXN000304,2024-01-15,19,Bank Transfer,14760.0,Debit,International,1,10.48,0,40.18,0
TXN000305,2024-05-11,7,International,6836.35,Credit,Domestic,6,7.57,0,109.82,0
TXN000306,2024-03-11,11,Bank Transfer,286.56,Credit,Domestic,2,8.72,0,170.43,0
TXN000307,2024-03-22,6,POS Payment,179.74,Debit,Domestic,3,3.23,0,22.9,0
TXN000308,2024-11-30,17,Online Purchase,309.17,Credit,Domestic,6,13.91,0,20.15,0
TXN000309,2024-07-02,0,ATM Withdrawal,18.67,Credit,Domestic,3,1.75,0,18.11,0
TXN000310,2024-09-09,8,ATM Withdrawal,369.61,Debit,Domestic,1,10.39,0,73.65,0
TXN000311,2024-08-06,6,ATM Withdrawal,18.48,Credit,Domestic,1,13.3,2,64.17,0
TXN000312,2024-04-14,13,Online Purchase,161.88,Credit,Domestic,2,1.35,0,2.24,0
TXN000313,2024-06-25,0,Bank Transfer,50.91,Credit,Domestic,4,0.53,0,4.63,0
TXN000314,2024-02-24,12,ATM Withdrawal,443.71,Credit,Domestic,1,5.06,2,51.95,0
TXN000315,2024-08-27,19,POS Payment,104.1,Debit,Domestic,1,11.87,0,16.08,0
TXN000316,2024-06-14,14,ATM Withdrawal,161.33,Credit,Domestic,4,10.79,3,4.8,0
TXN000317,2024-09-25,4,Online Purchase,149.98,Debit,Domestic,5,12.35,0,26.69,0
TXN000318,2024-11-05,4,Bank Transfer,380.15,Debit,International,1,6.02,0,104.98,0
TXN000319,2024-05-31,13,Online Purchase,174.03,Debit,Domestic,2,14.91,0,22.81,0
TXN000320,2024-09-17,13,POS Payment,398.92,Debit,Domestic,4,5.55,1,59.48,0
TXN000321,2024-05-28,13,Bank Transfer,29.09,Credit,Domestic,8,12.1,0,115.42,0
TXN000322,2024-01-13,4,Online Purchase,63.17,Credit,Domestic,3,5.33,0,9.28,0
TXN000323,2024-10-12,10,International,210.48,Credit,Domestic,3,3.35,0,47.04,0
TXN000324,2024-02-24,18,ATM Withdrawal,744.78,Credit,Domestic,8,5.12,0,119.11,0
TXN000325,2024-08-12,4,Online Purchase,29.42,Credit,Domestic,6,2.97,0,10.75,0
TXN000326,2024-04-12,3,Bank Transfer,21.01,Debit,International,1,2.02,3,224.2,0
TXN000327,2024-08-01,14,Online Purchase,52.56,Debit,Domestic,5,5.52,1,22.71,0
TXN000328,2024-09-06,20,POS Payment,266.21,Credit,Domestic,3,2.29,1,12.26,0
TXN000329,2024-05-17,6,POS Payment,137.29,Credit,Domestic,2,7.58,1,90.95,0
TXN000330,2024-05-27,4,International,446.53,Credit,Domestic,6,0.63,1,31.55,1
TXN000331,2024-10-18,14,ATM Withdrawal,28.66,Debit,Domestic,1,6.53,1,55.54,0
TXN000332,2024-07-06,13,ATM Withdrawal,64.67,Debit,Domestic,6,14.37,2,33.63,0
TXN000333,2024-05-11,23,POS Payment,99.18,Credit,International,0,5.45,2,51.57,0
TXN000334,2024-08-28,23,Online Purchase,256.36,Debit,Domestic,3,2.15,0,1.8,0
TXN000335,2024-01-04,2,ATM Withdrawal,298.93,Credit,Domestic,2,4.65,0,21.55,0
TXN000336,2024-05-09,4,ATM Withdrawal,43.16,Credit,Domestic,4,11.89,0,53.55,0
TXN000337,2024-07-27,11,Online Purchase,729.73,Credit,Domestic,5,4.77,0,21.6,0
TXN000338,2024-10-31,19,ATM Withdrawal,114.27,Debit,Domestic,2,5.81,0,74.75,0
TXN000339,2024-01-08,13,POS Payment,11356.51,Credit,Domestic,1,11.85,0,162.06,0
TXN000340,2024-04-20,4,POS Payment,195.69,Credit,Domestic,5,3.98,0,1.91,0
TXN000341,2024-05-28,23,Online Purchase,73.0,Credit,Domestic,2,7.23,0,96.66,0
TXN000342,2024-06-08,3,Online Purchase,478.07,Credit,International,9,1.04,2,9.26,0
TXN000343,2024-06-16,20,Online Purchase,436.26,Debit,Domestic,6,2.69,0,124.65,0
TXN000344,2024-12-20,15,POS Payment,136.08,Credit,Domestic,4,3.22,0,146.68,0
TXN000345,2024-05-11,6,Online Purchase,232.05,Debit,International,1,7.01,0,42.1,0
TXN000346,2024-02-11,2,Bank Transfer,84.54,Credit,International,1,12.33,0,32.6,0
TXN000347,2024-02-27,21,Online Purchase,13508.39,Credit,Domestic,2,5.38,0,71.04,1
TXN000348,2024-04-18,3,Bank Transfer,102.41,Credit,Domestic,3,5.77,0,125.06,0
TXN000349,2024-07-16,19,ATM Withdrawal,5522.22,Credit,Domestic,1,4.58,0,13.23,0
TXN000350,2024-08-06,21,POS Payment,71.28,Credit,Domestic,4,4.88,1,24.1,0
TXN000351,2024-07-23,5,Online Purchase,13.73,Credit,Domestic,5,6.11,0,27.02,0
TXN000352,2024-08-16,2,Bank Transfer,88.17,Debit,International,4,13.5,0,93.48,0
TXN000353,2024-07-30,0,Online Purchase,63.01,Debit,Domestic,0,0.46,2,7.36,0
TXN000354,2024-09-25,2,Bank Transfer,187.46,Debit,Domestic,3,9.41,0,48.78,0
TXN000355,2024-07-04,23,POS Payment,66.95,Credit,Domestic,3,13.33,0,21.61,0
TXN000356,2024-05-15,7,Online Purchase,370.12,Credit,International,6,6.31,0,108.37,0
TXN000357,2024-11-29,15,POS Payment,79.06,Credit,Domestic,7,9.8,1,20.76,0
TXN000358,2024-02-14,21,Bank Transfer,316.87,Debit,Domestic,3,8.83,0,190.71,0
TXN000359,2024-10-14,6,Online Purchase,225.97,Debit,Domestic,5,5.15,0,0.79,0
TXN000360,2024-03-01,17,ATM Withdrawal,1081.68,Debit,Domestic,2,2.15,0,13.69,0
TXN000361,2024-12-26,8,Online Purchase,2315.04,Credit,Domestic,2,3.37,1,30.56,0
TXN000362,2024-07-30,2,Bank Transfer,519.15,Credit,Domestic,1,0.96,0,14.81,0
TXN000363,2024-04-23,17,POS Payment,366.76,Credit,Domestic,7,11.49,2,66.85,0
TXN000364,2024-08-16,15,Online Purchase,14066.4,Credit,Domestic,5,8.04,0,84.25,0
TXN000365,2024-08-19,20,ATM Withdrawal,359.87,Credit,International,0,11.81,0,59.79,0
TXN000366,2024-11-04,0,POS Payment,794.76,Credit,International,4,4.42,0,176.0,0
TXN000367,2024-07-22,20,International,15.91,Credit,Domestic,6,12.09,0,30.44,0
TXN000368,2024-06-29,19,ATM Withdrawal,12091.01,Credit,Domestic,1,4.71,0,195.03,0
TXN000369,2024-10-23,15,International,71.47,Credit,Domestic,4,1.91,0,6.65,0
TXN000370,2024-09-07,11,ATM Withdrawal,214.04,Debit,International,2,8.05,0,93.52,0
TXN000371,2024-07-27,5,ATM Withdrawal,167.05,Credit,Domestic,1,14.18,0,1.96,0
TXN000372,2024-09-08,20,POS Payment,224.37,Credit,Domestic,2,6.27,0,37.96,0
TXN000373,2024-02-21,8,ATM Withdrawal,210.16,Debit,Domestic,0,7.78,0,33.13,0
TXN000374,2024-04-25,20,ATM Withdrawal,815.39,Debit,Domestic,2,6.82,0,97.0,0
TXN000375,2024-05-17,12,ATM Withdrawal,210.84,Credit,Domestic,4,6.92,0,60.32,0
TXN000376,2024-03-30,23,POS Payment,478.08,Debit,Domestic,4,3.29,0,29.09,0
TXN000377,2024-04-30,11,POS Payment,106.35,Credit,Domestic,4,6.39,0,113.01,0
TXN000378,2024-04-28,12,ATM Withdrawal,154.11,Credit,Domestic,3,7.5,0,108.52,0
TXN000379,2024-10-17,17,Online Purchase,168.91,Credit,Domestic,4,11.2,0,1.25,0
TXN000380,2024-02-29,18,ATM Withdrawal,91.68,Credit,International,2,2.18,0,102.4,0
TXN000381,2024-07-15,18,Bank Transfer,129.42,Debit,Domestic,2,8.62,2,37.39,0
TXN000382,2024-05-29,18,Online Purchase,3640.51,Credit,Domestic,1,9.97,0,91.31,0
TXN000383,2024-01-27,5,POS Payment,226.99,Credit,Domestic,2,5.8,1,10.0,0
TXN000384,2024-07-29,15,ATM Withdrawal,3887.87,Debit,International,3,8.28,0,8.19,0
TXN000385,2024-10-05,6,Online Purchase,118.4,Credit,Domestic,4,10.69,0,64.04,0
TXN000386,2024-03-29,6,Online Purchase,104.89,Debit,Domestic,2,7.03,0,16.1,0
TXN000387,2024-08-08,22,Online Purchase,246.44,Credit,Domestic,2,5.07,0,40.92,0
TXN000388,2024-11-19,18,International,45.64,Credit,International,2,12.39,0,58.37,0
TXN000389,2024-01-27,15,Online Purchase,82.93,Credit,Domestic,1,14.83,2,47.13,0
TXN000390,2024-04-16,16,Online Purchase,20.76,Debit,Domestic,2,3.33,0,60.03,0
TXN000391,2024-11-26,21,ATM Withdrawal,13506.68,Debit,Domestic,3,13.35,0,48.43,0
TXN000392,2024-09-05,18,Online Purchase,79.72,Credit,Domestic,2,8.23,0,23.83,0
TXN000393,2024-09-28,15,Online Purchase,14.93,Credit,Domestic,2,6.77,0,4.74,0
TXN000394,2024-07-01,15,Online Purchase,80.4,Debit,International,0,13.41,1,96.67,0
TXN000395,2024-03-07,18,ATM Withdrawal,276.04,Debit,Domestic,1,13.66,0,93.54,0
TXN000396,2024-09-18,14,Bank Transfer,25.76,Credit,International,2,4.16,1,0.28,1
TXN000397,2024-11-16,2,ATM Withdrawal,153.5,Credit,Domestic,4,5.44,0,91.9,0
TXN000398,2024-03-04,14,ATM Withdrawal,620.77,Debit,International,0,12.79,0,8.18,0
TXN000399,2024-12-13,15,International,401.7,Credit,Domestic,2,7.41,0,20.24,0
TXN000400,2024-10-31,19,ATM Withdrawal,101.12,Debit,Domestic,2,4.39,0,26.67,0
TXN000401,2024-09-25,4,Online Purchase,656.92,Credit,Domestic,4,14.44,0,56.91,0
TXN000402,2024-11-09,18,Online Purchase,109.99,Debit,Domestic,1,3.33,0,4.85,0
TXN000403,2024-03-25,9,ATM Withdrawal,28.82,Credit,Domestic,1,9.19,1,87.62,0
TXN000404,2024-01-23,12,POS Payment,1291.34,Debit,Domestic,3,6.48,0,143.01,0
TXN000405,2024-04-03,14,Online Purchase,520.1,Debit,Domestic,1,6.82,0,152.56,0
TXN000406,2024-12-05,11,Bank Transfer,166.81,Debit,Domestic,4,1.68,0,4.82,0
TXN000407,2024-12-10,16,Online Purchase,284.44,Debit,Domestic,6,3.93,0,125.9,0
TXN000408,2024-12-14,14,ATM Withdrawal,288.1,Debit,Domestic,2,2.59,0,41.95,0
TXN000409,2024-03-13,3,POS Payment,64.07,Debit,International,4,11.27,0,64.9,0
TXN000410,2024-06-13,14,Online Purchase,11281.58,Credit,International,2,10.5,0,133.39,0
TXN000411,2024-10-12,16,Bank Transfer,168.52,Credit,Domestic,3,11.93,0,54.09,0
TXN000412,2024-09-20,10,Online Purchase,616.39,Debit,Domestic,8,10.52,0,30.51,0
TXN000413,2024-04-28,22,Bank Transfer,12.51,Debit,Domestic,1,2.02,0,37.23,0
TXN000414,2024-10-28,22,Online Purchase,391.4,Credit,Domestic,2,14.68,0,57.68,0
TXN000415,2024-07-19,14,POS Payment,24.81,Debit,Domestic,2,2.91,0,144.75,0
TXN000416,2024-03-11,19,Online Purchase,172.63,Credit,Domestic,2,5.32,0,110.28,0
TXN000417,2024-04-03,20,POS Payment,263.94,Credit,Domestic,2,10.63,0,43.03,0
TXN000418,2024-08-29,6,ATM Withdrawal,300.2,Debit,Domestic,3,2.19,0,11.85,0
TXN000419,2024-02-10,12,Bank Transfer,25.06,Debit,Domestic,2,2.64,0,21.29,0
TXN000420,2024-04-20,21,Online Purchase,145.58,Debit,International,7,13.16,0,22.46,0
TXN000421,2024-03-17,12,International,229.17,Debit,Domestic,4,5.05,0,17.07,0
TXN000422,2024-06-14,19,Online Purchase,27.08,Credit,Domestic,2,10.02,0,68.67,0
TXN000423,2024-11-22,19,Online Purchase,46.28,Credit,Domestic,1,12.9,2,90.39,0
TXN000424,2024-08-27,1,ATM Withdrawal,282.4,Debit,Domestic,2,14.6,2,19.27,1
TXN000425,2024-04-27,9,Online Purchase,194.35,Credit,Domestic,1,3.23,0,93.58,0
TXN000426,2024-12-10,17,Online Purchase,54.13,Credit,Domestic,3,1.93,0,66.3,0
TXN000427,2024-04-15,19,International,201.56,Debit,Domestic,4,11.14,0,29.09,0
TXN000428,2024-04-03,4,International,619.58,Debit,Domestic,2,2.9,0,59.98,0
TXN000429,2024-10-29,19,ATM Withdrawal,13.93,Debit,Domestic,3,8.74,0,73.34,0
TXN000430,2024-05-09,18,International,7054.82,Debit,Domestic,1,8.04,2,41.17,0
TXN000431,2024-03-11,1,ATM Withdrawal,29.13,Credit,Domestic,1,8.44,0,29.27,0
TXN000432,2024-06-12,3,Online Purchase,11.62,Credit,Domestic,0,9.78,0,5.36,0
TXN000433,2024-04-21,15,Bank Transfer,50.82,Debit,Domestic,4,12.78,0,0.07,0
TXN000434,2024-12-21,20,Bank Transfer,147.44,Debit,Domestic,2,4.15,0,138.43,0
TXN000435,2024-09-11,15,International,415.31,Credit,Domestic,4,8.37,3,15.56,0
TXN000436,2024-12-05,16,Online Purchase,92.75,Credit,Domestic,7,5.12,0,54.38,0
TXN000437,2024-05-03,14,Bank Transfer,255.66,Debit,Domestic,5,4.85,0,143.55,0
TXN000438,2024-07-30,12,Online Purchase,142.4,Credit,International,1,0.4,0,85.27,1
TXN000439,2024-01-08,0,Online Purchase,76.75,Debit,International,2,9.03,0,6.54,0
TXN000440,2024-05-12,21,Online Purchase,190.51,Credit,Domestic,4,14.59,0,80.95,0
TXN000441,2024-06-21,4,International,409.21,Credit,Domestic,4,11.44,0,64.8,1
TXN000442,2024-12-12,19,POS Payment,9080.54,Debit,Domestic,2,3.72,0,19.98,0
TXN000443,2024-11-29,0,POS Payment,478.55,Credit,Domestic,2,10.77,0,58.49,0
TXN000444,2024-07-10,11,ATM Withdrawal,113.33,Credit,Domestic,2,4.53,0,87.4,0
TXN000445,2024-07-19,22,Online Purchase,404.31,Debit,Domestic,3,11.33,0,17.22,0
TXN000446,2024-07-18,14,Online Purchase,69.62,Debit,Domestic,3,12.84,0,101.64,0
TXN000447,2024-10-03,3,Online Purchase,345.26,Credit,Domestic,1,5.08,1,4.1,0
TXN000448,2024-08-30,18,ATM Withdrawal,750.98,Credit,Domestic,3,0.13,0,37.48,1
TXN000449,2024-04-18,15,POS Payment,13.46,Credit,Domestic,4,4.64,2,13.28,0
TXN000450,2024-06-13,22,ATM Withdrawal,155.12,Debit,International,1,3.17,0,65.1,0
TXN000451,2024-02-27,17,Online Purchase,270.87,Credit,Domestic,1,9.32,0,9.61,0
TXN000452,2024-05-04,16,Online Purchase,312.48,Credit,Domestic,3,4.42,0,20.89,0
TXN000453,2024-08-25,10,Online Purchase,58.42,Credit,International,4,0.64,0,6.81,0
TXN000454,2024-01-29,19,ATM Withdrawal,905.53,Credit,Domestic,3,8.02,0,83.54,0
TXN000455,2024-02-28,12,International,248.8,Credit,Domestic,3,13.13,0,7.09,0
TXN000456,2024-08-20,23,Bank Transfer,54.88,Credit,Domestic,3,6.82,0,64.21,0
TXN000457,2024-06-26,21,POS Payment,15.18,Debit,Domestic,3,5.71,0,61.42,0
TXN000458,2024-03-04,8,ATM Withdrawal,392.27,Debit,Domestic,2,2.76,2,7.68,0
TXN000459,2024-07-27,16,ATM Withdrawal,30.77,Credit,Domestic,4,5.87,0,41.74,0
TXN000460,2024-11-08,16,Online Purchase,48.01,Debit,Domestic,1,5.03,0,34.35,0
TXN000461,2024-01-02,4,POS Payment,223.82,Debit,Domestic,2,14.92,0,45.13,0
TXN000462,2024-07-21,21,POS Payment,8744.42,Credit,Domestic,5,0.55,0,138.41,1
TXN000463,2024-01-06,7,Online Purchase,300.3,Credit,International,2,3.66,0,4.2,0
TXN000464,2024-03-22,2,ATM Withdrawal,135.02,Credit,Domestic,4,1.12,0,85.88,0
TXN000465,2024-01-07,5,ATM Withdrawal,381.69,Debit,Domestic,4,12.88,0,99.06,0
TXN000466,2024-09-05,2,Bank Transfer,925.89,Debit,Domestic,3,6.32,0,6.75,0
TXN000467,2024-03-09,7,International,89.05,Debit,Domestic,1,11.96,0,53.37,0
TXN000468,2024-04-03,11,Bank Transfer,14709.98,Debit,Domestic,3,10.41,0,60.55,0
TXN000469,2024-06-10,3,ATM Withdrawal,669.4,Debit,Domestic,2,13.93,0,39.78,0
TXN000470,2024-12-26,1,Online Purchase,299.82,Debit,International,3,0.45,2,34.95,0
TXN000471,2024-11-03,9,Online Purchase,295.73,Debit,International,3,3.19,0,19.12,0
TXN000472,2024-03-26,14,Online Purchase,73.33,Credit,Domestic,5,10.56,1,58.41,0
TXN000473,2024-12-22,12,Online Purchase,201.5,Credit,Domestic,1,8.82,0,16.81,0
TXN000474,2024-04-25,23,Bank Transfer,216.68,Debit,Domestic,1,10.45,0,30.81,0
TXN000475,2024-06-07,14,Bank Transfer,311.1,Debit,International,2,8.67,0,97.37,0
TXN000476,2024-10-27,21,Online Purchase,1447.83,Credit,International,5,8.76,0,4.69,0
TXN000477,2024-10-27,18,POS Payment,18.56,Debit,Domestic,3,14.0,0,37.58,0
TXN000478,2024-01-09,17,Online Purchase,26.86,Debit,Domestic,3,13.83,0,33.28,0
TXN000479,2024-09-24,12,Online Purchase,30.29,Debit,Domestic,1,0.67,0,23.78,0
TXN000480,2024-10-09,19,Online Purchase,349.65,Credit,Domestic,3,6.26,0,45.51,0
TXN000481,2024-02-24,19,ATM Withdrawal,46.65,Debit,International,3,7.71,0,0.79,0
TXN000482,2024-07-16,0,Online Purchase,253.51,Credit,Domestic,5,5.43,1,33.91,0
TXN000483,2024-05-30,15,ATM Withdrawal,108.14,Credit,Domestic,3,0.84,0,33.25,0
TXN000484,2024-01-28,7,ATM Withdrawal,162.81,Debit,Domestic,2,7.14,0,36.3,0
TXN000485,2024-07-19,22,International,70.73,Debit,International,2,14.64,0,11.94,0
TXN000486,2024-06-07,5,Online Purchase,512.68,Credit,Domestic,7,1.18,0,11.63,0
TXN000487,2024-02-29,2,Online Purchase,230.56,Debit,Domestic,1,12.27,2,52.09,0
TXN000488,2024-12-18,19,Online Purchase,733.13,Credit,Domestic,1,3.02,0,4.87,0
TXN000489,2024-06-14,15,Bank Transfer,223.68,Debit,International,3,8.69,0,18.26,0
TXN000490,2024-06-27,1,Online Purchase,43.07,Debit,Domestic,5,5.87,1,88.84,0
TXN000491,2024-05-14,22,POS Payment,56.84,Credit,International,2,5.3,0,5.48,0
TXN000492,2024-05-12,1,ATM Withdrawal,1139.15,Credit,International,5,13.07,1,31.56,0
TXN000493,2024-08-28,14,ATM Withdrawal,333.26,Debit,Domestic,2,14.6,0,55.23,0
TXN000494,2024-03-24,9,Bank Transfer,22.63,Credit,Domestic,2,5.86,0,7.64,0
TXN000495,2024-12-19,0,Online Purchase,314.16,Credit,Domestic,3,9.64,0,18.73,0
TXN000496,2024-08-31,21,Online Purchase,142.83,Credit,Domestic,6,8.39,0,40.91,0
TXN000497,2024-09-13,19,Online Purchase,4889.44,Credit,Domestic,0,1.25,0,19.82,1
TXN000498,2024-11-03,14,Bank Transfer,51.83,Debit,Domestic,2,0.71,1,5.82,1
TXN000499,2024-09-19,23,Online Purchase,468.0,Credit,Domestic,4,11.62,0,13.22,0
TXN000500,2024-09-06,0,Online Purchase,26.49,Debit,Domestic,7,5.98,0,5.79,0
TXN000501,2024-07-22,21,International,95.56,Credit,Domestic,2,4.68,0,205.39,0
TXN000502,2024-01-16,15,Online Purchase,101.46,Debit,Domestic,3,14.79,3,13.44,0
TXN000503,2024-12-08,17,POS Payment,53.86,Debit,Domestic,5,1.37,1,37.81,0
TXN000504,2024-07-05,23,POS Payment,187.41,Credit,Domestic,3,4.11,0,27.98,0
TXN000505,2024-07-27,4,Online Purchase,12.94,Debit,International,2,12.87,2,42.14,1
TXN000506,2024-01-16,20,Online Purchase,99.52,Credit,Domestic,6,6.28,2,34.47,0
TXN000507,2024-12-11,4,Online Purchase,688.13,Debit,Domestic,6,8.81,0,64.94,0
TXN000508,2024-05-07,22,Bank Transfer,102.96,Debit,Domestic,4,0.82,0,103.18,0
TXN000509,2024-03-08,22,Bank Transfer,121.75,Debit,Domestic,5,13.81,0,16.79,0
TXN000510,2024-04-06,9,POS Payment,170.22,Debit,Domestic,2,2.14,0,10.14,0
TXN000511,2024-01-13,22,International,216.21,Credit,Domestic,2,3.28,0,207.83,0
TXN000512,2024-07-30,11,Bank Transfer,423.49,Credit,International,2,2.44,2,100.52,0
TXN000513,2024-08-09,9,Online Purchase,62.78,Credit,Domestic,5,7.51,0,22.62,0
TXN000514,2024-03-05,1,Online Purchase,523.44,Debit,Domestic,3,12.27,1,112.59,0
TXN000515,2024-05-05,23,POS Payment,364.24,Debit,Domestic,1,4.08,2,55.52,0
TXN000516,2024-06-21,0,Online Purchase,330.62,Credit,International,2,2.22,1,28.76,0
TXN000517,2024-04-02,15,Online Purchase,32.7,Credit,Domestic,1,6.21,0,103.34,0
TXN000518,2024-02-02,17,Bank Transfer,15.47,Credit,International,1,14.73,0,56.24,0
TXN000519,2024-11-19,6,ATM Withdrawal,235.36,Credit,Domestic,1,0.26,1,87.56,0
TXN000520,2024-04-01,3,International,507.19,Credit,Domestic,4,7.61,0,27.04,0
TXN000521,2024-05-13,9,Bank Transfer,229.53,Debit,International,6,10.07,0,80.15,0
TXN000522,2024-05-05,9,Online Purchase,69.96,Debit,Domestic,3,12.12,0,22.86,0
TXN000523,2024-12-17,10,International,33.72,Debit,Domestic,3,11.22,0,66.42,0
TXN000524,2024-08-21,2,Online Purchase,310.66,Debit,Domestic,2,1.21,0,28.59,0
TXN000525,2024-11-18,13,Online Purchase,329.83,Debit,Domestic,3,6.98,0,25.98,0
TXN000526,2024-02-03,12,ATM Withdrawal,11271.41,Debit,International,3,1.27,1,79.64,1
TXN000527,2024-02-23,18,Online Purchase,17.15,Credit,International,4,9.34,0,6.68,0
TXN000528,2024-02-21,9,ATM Withdrawal,141.18,Credit,Domestic,2,1.25,0,131.7,0
TXN000529,2024-03-05,14,Online Purchase,228.5,Credit,Domestic,4,0.82,0,35.53,0
TXN000530,2024-10-05,7,ATM Withdrawal,316.05,Debit,Domestic,3,4.66,0,50.54,0
TXN000531,2024-11-25,16,ATM Withdrawal,8136.57,Debit,Domestic,3,14.09,0,25.98,0
TXN000532,2024-04-04,5,POS Payment,245.75,Debit,Domestic,2,10.68,0,51.91,0
TXN000533,2024-07-07,6,POS Payment,39.38,Debit,Domestic,2,0.16,0,61.87,0
TXN000534,2024-07-25,13,Online Purchase,296.88,Credit,International,6,4.34,0,101.43,0
TXN000535,2024-09-23,7,ATM Withdrawal,1046.57,Debit,Domestic,4,0.36,1,96.34,0
TXN000536,2024-09-19,11,ATM Withdrawal,600.01,Debit,Domestic,1,4.49,0,22.14,0
TXN000537,2024-06-22,17,Online Purchase,523.29,Debit,Domestic,4,10.31,0,47.84,0
TXN000538,2024-11-15,13,POS Payment,99.94,Debit,Domestic,2,11.42,0,75.84,0
TXN000539,2024-09-25,0,Bank Transfer,357.36,Debit,International,3,12.08,0,72.38,0
TXN000540,2024-07-30,3,Online Purchase,486.13,Credit,Domestic,1,13.66,0,110.79,0
TXN000541,2024-11-08,16,ATM Withdrawal,293.55,Credit,Domestic,5,5.55,0,89.17,0
TXN000542,2024-07-20,17,Online Purchase,82.11,Debit,Domestic,1,12.95,0,63.27,0
TXN000543,2024-02-23,18,Bank Transfer,778.88,Debit,International,2,10.94,0,69.09,0
TXN000544,2024-05-04,3,Online Purchase,159.83,Credit,Domestic,1,8.11,0,82.37,0
TXN000545,2024-07-21,5,International,44.76,Debit,Domestic,3,14.32,0,90.97,0
TXN000546,2024-12-24,7,POS Payment,39.07,Debit,Domestic,3,14.22,0,21.74,0
TXN000547,2024-04-23,14,ATM Withdrawal,270.69,Credit,Domestic,2,13.47,0,76.12,0
TXN000548,2024-07-21,19,Bank Transfer,153.93,Credit,International,4,3.11,0,149.0,0
TXN000549,2024-04-23,0,International,34.81,Credit,Domestic,1,3.2,0,13.26,0
TXN000550,2024-11-13,4,Bank Transfer,347.12,Credit,Domestic,4,13.52,0,2.47,0
TXN000551,2024-11-19,15,Online Purchase,411.52,Credit,Domestic,3,6.03,0,3.76,0
TXN000552,2024-02-15,20,ATM Withdrawal,333.12,Credit,International,2,11.98,0,12.21,0
TXN000553,2024-07-16,5,POS Payment,66.49,Credit,Domestic,1,10.34,0,126.16,0
TXN000554,2024-03-18,20,Bank Transfer,302.61,Debit,International,2,11.46,0,6.78,0
TXN000555,2024-10-11,9,Bank Transfer,12.7,Debit,Domestic,3,0.49,0,68.84,0
TXN000556,2024-02-01,9,POS Payment,101.0,Debit,International,4,6.51,1,100.89,0
TXN000557,2024-08-15,4,POS Payment,137.22,Credit,International,1,12.87,1,104.99,0
TXN000558,2024-12-07,7,International,460.83,Debit,Domestic,3,7.4,0,26.96,0
TXN000559,2024-10-21,0,Online Purchase,133.74,Debit,Domestic,2,10.38,0,34.19,0
TXN000560,2024-11-22,4,ATM Withdrawal,12.83,Debit,Domestic,6,11.36,3,19.52,0
TXN000561,2024-04-13,0,Bank Transfer,118.6,Credit,Domestic,3,1.9,0,7.97,1
TXN000562,2024-04-07,6,POS Payment,182.75,Debit,Domestic,8,2.42,0,11.92,0
TXN000563,2024-05-24,14,Bank Transfer,754.01,Debit,Domestic,4,10.9,1,7.24,0
TXN000564,2024-07-03,22,Online Purchase,717.7,Credit,Domestic,1,0.91,1,26.17,0
TXN000565,2024-12-29,23,POS Payment,59.88,Credit,Domestic,2,5.19,1,9.34,0
TXN000566,2024-02-01,13,Bank Transfer,61.19,Debit,Domestic,2,13.78,1,25.83,0
TXN000567,2024-10-18,22,Online Purchase,54.6,Credit,International,8,8.66,0,95.25,0
TXN000568,2024-03-01,8,ATM Withdrawal,398.88,Credit,International,0,13.67,2,53.14,0
TXN000569,2024-12-21,7,Online Purchase,11.51,Credit,Domestic,3,4.71,0,54.35,0
TXN000570,2024-03-11,7,Online Purchase,44.01,Debit,Domestic,6,9.59,2,83.53,0
